val_loss,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/batch_size,config/hidden_channels,config/num_filters,config/num_interactions,config/cfconv_num_dense,config/interaction_num_dense,config/num_gaussians,config/readout,config/activation,config/optimizer,config/scheduler,config/learning_rate
0.02955605834722519,1739762257,,True,25,2025-02-16_22-17-37,24.120700359344482,617.016862154007,2124200,c0004,192.168.27.4,617.016862154007,25,"23_activation=silu,batch_size=32,cfconv_num_dense=4,hidden_channels=64,interaction_num_dense=4,learning_rate=0.0005,num_filters=128,num_gaussians=25,num_interactions=2,optimizer=adam,readout=add,scheduler=cosine",32,64,128,2,4,4,25,add,silu,adam,cosine,0.0005488747469983615
0.030435234308242798,1739762879,,True,25,2025-02-16_22-27-59,24.148043632507324,614.3510766029358,2174258,c0004,192.168.27.4,614.3510766029358,25,"24_activation=silu,batch_size=32,cfconv_num_dense=4,hidden_channels=64,interaction_num_dense=4,learning_rate=0.0006,num_filters=128,num_gaussians=25,num_interactions=2,optimizer=adam,readout=add,scheduler=cosine",32,64,128,2,4,4,25,add,silu,adam,cosine,0.0005769565284972348
0.03129343315958977,1739755515,,True,25,2025-02-16_20-25-15,14.597097873687744,355.88522601127625,1571940,c0004,192.168.27.4,355.88522601127625,25,"8_activation=silu,batch_size=64,cfconv_num_dense=4,hidden_channels=64,interaction_num_dense=4,learning_rate=0.0009,num_filters=256,num_gaussians=50,num_interactions=2,optimizer=adam,readout=add,scheduler=cosine",64,64,256,2,4,4,50,add,silu,adam,cosine,0.0009413256036735225
0.03629587963223457,1739761144,,True,25,2025-02-16_21-59-04,26.12433624267578,634.6238832473755,2026625,c0004,192.168.27.4,634.6238832473755,25,"20_activation=silu,batch_size=32,cfconv_num_dense=4,hidden_channels=64,interaction_num_dense=4,learning_rate=0.0006,num_filters=128,num_gaussians=50,num_interactions=2,optimizer=adam,readout=add,scheduler=step",32,64,128,2,4,4,50,add,silu,adam,step,0.0005952496483014477
0.0377858467400074,1739760502,,True,25,2025-02-16_21-48-22,14.153574466705322,354.9889643192291,1977894,c0004,192.168.27.4,354.9889643192291,25,"19_activation=silu,batch_size=64,cfconv_num_dense=4,hidden_channels=64,interaction_num_dense=4,learning_rate=0.0006,num_filters=256,num_gaussians=25,num_interactions=2,optimizer=adam,readout=add,scheduler=cosine",64,64,256,2,4,4,25,add,silu,adam,cosine,0.0005646381708500865
