val_loss,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/batch_size,config/hidden_channels,config/num_filters,config/num_interactions,config/cfconv_num_dense,config/interaction_num_dense,config/num_gaussians,config/readout,config/activation,config/optimizer,config/scheduler,config/learning_rate
0.03877009451389313,1739726658,,True,25,2025-02-16_12-24-18,18.25233507156372,457.32701349258423,3482509,c0004,192.168.27.4,457.32701349258423,25,"12_activation=gelu,batch_size=64,cfconv_num_dense=2,hidden_channels=256,interaction_num_dense=4,learning_rate=0.0005,num_filters=256,num_gaussians=75,num_interactions=4,optimizer=adamw,readout=add,scheduler=step",64,256,256,4,2,4,75,add,gelu,adamw,step,0.0005157752578069536
0.045445386320352554,1739725750,,True,25,2025-02-16_12-09-10,37.755876302719116,929.0584437847137,3392146,c0004,192.168.27.4,929.0584437847137,25,"8_activation=gelu,batch_size=32,cfconv_num_dense=6,hidden_channels=32,interaction_num_dense=2,learning_rate=0.0001,num_filters=256,num_gaussians=50,num_interactions=4,optimizer=rmsprop,readout=add,scheduler=cosine",32,32,256,4,6,2,50,add,gelu,rmsprop,cosine,8.944371267230538e-05
0.18848122656345367,1739724813,,True,25,2025-02-16_11-53-33,12.995917558670044,326.7428433895111,3367076,c0004,192.168.27.4,326.7428433895111,25,"7_activation=gelu,batch_size=64,cfconv_num_dense=2,hidden_channels=128,interaction_num_dense=4,learning_rate=0.0001,num_filters=64,num_gaussians=50,num_interactions=2,optimizer=adamw,readout=mean,scheduler=step",64,128,64,2,2,4,50,mean,gelu,adamw,step,7.613929734208132e-05
0.24433080852031708,1739721967,,True,25,2025-02-16_11-06-07,30.021453380584717,757.8266179561615,3189225,c0004,192.168.27.4,757.8266179561615,25,"2_activation=gelu,batch_size=32,cfconv_num_dense=6,hidden_channels=32,interaction_num_dense=6,learning_rate=0.0000,num_filters=128,num_gaussians=50,num_interactions=2,optimizer=adam,readout=mean,scheduler=cosine",32,32,128,2,6,6,50,mean,gelu,adam,cosine,2.8725047382930123e-05
0.27871716022491455,1739724479,,True,25,2025-02-16_11-47-59,42.63021945953369,1027.6923253536224,3298226,c0004,192.168.27.4,1027.6923253536224,25,"6_activation=relu,batch_size=32,cfconv_num_dense=4,hidden_channels=32,interaction_num_dense=6,learning_rate=0.0000,num_filters=64,num_gaussians=75,num_interactions=4,optimizer=adamw,readout=add,scheduler=step",32,32,64,4,4,6,75,add,relu,adamw,step,1.0617732752939317e-05
