val_loss,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/batch_size,config/num_layers,config/hidden_channels,config/num_radial,config/readout,config/activation,config/optimizer,config/scheduler,config/learning_rate
0.02406107261776924,1740078703,,True,25,2025-02-20_14-11-43,58.445637226104736,1483.1990878582,3491252,c0004,192.168.27.4,1483.1990878582,25,"21_activation=silu,batch_size=32,hidden_channels=256,learning_rate=0.0000,num_layers=4,num_radial=25,optimizer=rmsprop,readout=add,scheduler=reduce_on_plateau",32,4,256,25,add,silu,rmsprop,reduce_on_plateau,2.5004063471231526e-05
0.02433684840798378,1740062238,,True,25,2025-02-20_09-37-18,61.0979905128479,1539.0762209892273,2606091,c0004,192.168.27.4,1539.0762209892273,25,"1_activation=silu,batch_size=32,hidden_channels=256,learning_rate=0.0000,num_layers=5,num_radial=25,optimizer=rmsprop,readout=add,scheduler=reduce_on_plateau",32,5,256,25,add,silu,rmsprop,reduce_on_plateau,2.844147401345422e-05
0.02485107257962227,1740080013,,True,25,2025-02-20_14-33-33,51.610952854156494,1301.0497889518738,3565928,c0004,192.168.27.4,1301.0497889518738,25,"22_activation=silu,batch_size=32,hidden_channels=256,learning_rate=0.0000,num_layers=3,num_radial=25,optimizer=rmsprop,readout=add,scheduler=reduce_on_plateau",32,3,256,25,add,silu,rmsprop,reduce_on_plateau,2.385207302163019e-05
0.02990693412721157,1740072559,,True,25,2025-02-20_12-29-19,52.43691897392273,1311.2781865596771,3194399,c0004,192.168.27.4,1311.2781865596771,25,"17_activation=relu,batch_size=32,hidden_channels=256,learning_rate=0.0000,num_layers=3,num_radial=50,optimizer=rmsprop,readout=add,scheduler=reduce_on_plateau",32,3,256,50,add,relu,rmsprop,reduce_on_plateau,1.9498211113166708e-05
0.033275164663791656,1740077212,,True,25,2025-02-20_13-46-52,57.982587814331055,1427.9868319034576,3426782,c0004,192.168.27.4,1427.9868319034576,25,"20_activation=relu,batch_size=32,hidden_channels=256,learning_rate=0.0000,num_layers=4,num_radial=50,optimizer=rmsprop,readout=add,scheduler=reduce_on_plateau",32,4,256,50,add,relu,rmsprop,reduce_on_plateau,1.2180329628151567e-05
