val_loss,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/batch_size,config/num_layers,config/hidden_channels,config/num_radial,config/readout,config/activation,config/optimizer,config/scheduler,config/learning_rate
0.04366108030080795,1740058770,,True,25,2025-02-20_08-39-30,47.08087491989136,1162.1113486289978,2712650,c0003,192.168.27.3,1162.1113486289978,25,"11_activation=tanh,batch_size=64,hidden_channels=256,learning_rate=0.0002,num_layers=5,num_radial=25,optimizer=rmsprop,readout=mean,scheduler=reduce_on_plateau",64,5,256,25,mean,tanh,rmsprop,reduce_on_plateau,0.00021930804737410272
0.05678087845444679,1740057600,,True,25,2025-02-20_08-20-00,55.42988610267639,1359.925610780716,2656997,c0003,192.168.27.3,1359.925610780716,25,"10_activation=gelu,batch_size=32,hidden_channels=64,learning_rate=0.0002,num_layers=3,num_radial=50,optimizer=adamw,readout=mean,scheduler=step",32,3,64,50,mean,gelu,adamw,step,0.00015941371021266644
0.06340429186820984,1740049941,,True,25,2025-02-20_06-12-21,51.29345083236694,1292.1376521587372,2242272,c0003,192.168.27.3,1292.1376521587372,25,"1_activation=relu,batch_size=32,hidden_channels=256,learning_rate=0.0001,num_layers=2,num_radial=75,optimizer=adamw,readout=add,scheduler=cosine",32,2,256,75,add,relu,adamw,cosine,8.572220926588487e-05
0.07412829250097275,1740056233,,True,25,2025-02-20_07-57-13,41.48941969871521,999.5663387775421,2591125,c0003,192.168.27.3,999.5663387775421,25,"9_activation=silu,batch_size=64,hidden_channels=32,learning_rate=0.0008,num_layers=2,num_radial=50,optimizer=adam,readout=mean,scheduler=step",64,2,32,50,mean,silu,adam,step,0.000775664236443488
0.11111890524625778,1740055225,,True,25,2025-02-20_07-40-25,47.13462424278259,1183.8062131404877,2522317,c0003,192.168.27.3,1183.8062131404877,25,"8_activation=tanh,batch_size=64,hidden_channels=256,learning_rate=0.0000,num_layers=5,num_radial=25,optimizer=adam,readout=mean,scheduler=reduce_on_plateau",64,5,256,25,mean,tanh,adam,reduce_on_plateau,1.9120188360567232e-05
